source,target,dist,street_name
8462241690,8462241689,8.5,Unnamed road
8959528862,9124619574,17.08,Unnamed road
8959528862,1569131383,8.64,Unnamed road
8959528863,988639436,4.13,Unnamed road
8959528863,6303838058,1.59,Unnamed road
8959528863,9124619574,6.28,Unnamed road
10650731233,10650731234,3.91,Unnamed road
10650731233,10650731232,3.68,Unnamed road
240357324,240357325,9.62,Borneveldstraat
240357324,1998262631,8.22,Borneveldstraat
240357325,13175837847,9.98,Borneveldstraat
240357325,240357324,9.62,Borneveldstraat
240357326,240357327,34.38,Borneveldstraat
240357326,2447917953,10.98,Borneveldstraat
240357326,240357346,9.33,Borneveldstraat
240357327,240357328,4.6,Borneveldstraat
240357327,240357326,34.38,Borneveldstraat
10253471696,147597582,16.85,Tervuursesteenweg
10253471697,2590171861,5.16,Unnamed road
10253471697,2590171859,1.93,Unnamed road
10253471698,2590171855,2.78,Unnamed road
10253471698,2590171853,2.55,Unnamed road
10253471699,2590171861,116.33,Unnamed road
10253471700,1151958036,46.06,Unnamed road
10253471701,1151958068,16.8,Tervuursesteenweg
10253471702,1151958199,6.55,Tervuursesteenweg
10253471703,1151958125,40.36,Unnamed road
10253471704,8718472763,5.66,Unnamed road
10253471705,10253471706,18.52,Unnamed road
10253471706,10253471704,2.9,Unnamed road
10253471707,10253471708,3.16,Unnamed road
10253471708,10253488512,38.0,Unnamed road
240357346,240357347,5.01,Borneveldstraat
240357346,240357326,9.33,Borneveldstraat
240357347,240357329,34.65,Borneveldstraat
240357347,240357346,5.01,Borneveldstraat
240357349,812303094,41.09,Borneveldstraat
240357349,13175837848,63.48,Borneveldstraat
240357349,812303097,11.44,Borneveldstraat
146509806,4567852152,43.45,Mechelsesteenweg
2013332511,249573555,26.47,Kleine Keiberg
2013332511,249573554,18.58,Kleine Keiberg
298815474,1118492319,26.41,Erpsestraat
298815474,252826622,10.3,Namenstraat
298815474,298814757,7.26,Namenstraat
298815474,1566038888,9.35,Unnamed road
12615389173,60565041,32.57,Wolfshaegen
12615389173,1340876996,6.63,Wolfshaegen
7647498272,5828725863,10.58,Blokkenstraat
7647498272,203292393,30.24,Blokkenstraat
7647498272,7647498275,12.97,Eykeveld
7647498273,7647498274,41.35,Eykeveld
7647498273,7647498275,61.17,Eykeveld
7647498274,7647498273,41.35,Eykeveld
7647498275,7647498273,61.17,Eykeveld
7647498275,7647498272,12.97,Eykeveld
270241825,1290212062,12.82,Pluvierlaan
18490930,18490951,27.7,Gaston Feremanslaan
18490930,13203575144,8.17,Unnamed road
18490930,13203575142,9.87,Unnamed road
18490930,13109264500,6.72,Unnamed road
18490930,13203575140,8.34,Unnamed road
18490931,1570158343,4.5,Gaston Feremanslaan
18490931,13203612608,21.03,Joos Florquinlaan
18490931,13201545696,31.14,Joos Florquinlaan
18490932,13203612652,9.11,Jef Van Hooflaan
18490932,13201574133,5.76,Jef Van Hooflaan
18490932,13203612653,4.49,Jef Van Hooflaan
322827901,13520477223,24.82,Mispelarenstraat
322827901,322827905,111.52,Florenbeemd
18490934,13203612625,7.0,Jef Van Hooflaan
18490934,13203612634,10.94,Jos De Haeslaan
18490934,1425702276,68.14,Jos De Haeslaan
18490935,1570158270,5.83,René De Clercqlaan
18490935,13201545696,4.46,Joos Florquinlaan
18490935,13201545697,7.04,Joos Florquinlaan
18490936,13201545699,6.51,René De Clercqlaan
18490936,13201545698,5.79,René De Clercqlaan
240357450,248806311,61.27,Weggevoerdenstraat
240357450,13175833112,4.32,Weggevoerdenstraat
240357454,240357619,13.32,Weggevoerdenstraat
240357454,248806311,38.12,Weggevoerdenstraat
18490937,13201574101,14.84,René De Clercqlaan
18490937,13203612621,6.27,Unnamed road
322827902,322827903,18.89,Mispelarenstraat
240357458,2080097244,40.97,Weggevoerdenstraat
240357458,240357619,43.29,Weggevoerdenstraat
18490938,1570228767,5.07,Arthur Meulemanslaan
240357460,11073953449,19.84,Weggevoerdenstraat
240357460,240357550,111.52,Weggevoerdenstraat
240357460,240357544,52.43,Kloosterweg
240357462,1429800112,11.57,Weggevoerdenstraat
240357462,11073953449,19.54,Weggevoerdenstraat
240357462,289359360,110.77,Sint-Jorisstraat
240357464,739398857,20.75,Weggevoerdenstraat
240357464,1429800112,20.15,Weggevoerdenstraat
240357466,1501128100,16.43,Onze-Lieve-Vrouwstraat
240357466,2959037566,23.31,Omleiding
240357466,9796833789,5.5,Weggevoerdenstraat
18490940,1570158093,23.94,Arthur Meulemanslaan
18490940,13201574104,12.52,Arthur Meulemanslaan
18490940,13201574105,2.95,Arthur Meulemanslaan
18490941,1570158359,6.38,Arthur Meulemanslaan
18490941,13201545693,10.31,Joos Florquinlaan
18490941,13203612608,8.71,Joos Florquinlaan
8348209252,8348209251,5.63,Unnamed road
8348209252,8348209253,5.2,Unnamed road
8348209253,8348209252,5.2,Unnamed road
8348209253,8348209254,6.95,Unnamed road
8348209254,1312433027,5.92,Dokter Victor De Walsplein
8348209254,144833472,2.07,Dokter Victor De Walsplein
8348209254,8348209253,6.95,Unnamed road
8348209251,8348209252,5.63,Unnamed road
18490942,13201574119,2.14,Joos Florquinlaan
18490942,13201574118,2.08,Joos Florquinlaan
18490942,13201574116,3.13,Joos Florquinlaan
322827903,1312433617,10.26,Mispelarenstraat
5999923325,5999923329,6.06,Unnamed road
5999923325,5999923330,5.51,Unnamed road
5999923326,5999923327,5.7,Unnamed road
5999923326,5999923328,3.96,Unnamed road
5999923327,5999923326,5.7,Unnamed road
5999923328,5999923326,3.96,Unnamed road
5999923328,5999923329,5.15,Unnamed road
5999923329,5999923328,5.15,Unnamed road
5999923329,5999923325,6.06,Unnamed road
9947287682,9947287694,17.52,Bloemenberggang
9947287682,3075259751,26.51,Bloemenberggang
9947287683,3075258599,43.86,Ierse-Predikherenstraat
9947287683,3075259751,4.46,Bloemenberggang
5999923332,5999923331,4.23,Unnamed road
5999923332,5999923334,4.22,Unnamed road
5999923333,5999923334,9.48,Unnamed road
5999923333,13037186276,3.74,Unnamed road
11309125766,11309187734,2.99,Oude Nethensebaan
11309125766,2711000624,23.47,Oude Nethensebaan
5999923334,5999923332,4.22,Unnamed road
5999923334,5999923333,9.48,Unnamed road
5999923331,5999923330,13.53,Unnamed road
5999923331,5999923332,4.23,Unnamed road
5999923330,5999923325,5.51,Unnamed road
5999923330,5999923331,13.53,Unnamed road
5999923335,1469661971,2.0,Unnamed road
5999923335,1469661917,4.54,Unnamed road
9947287694,9947287695,33.4,Bloemenberggang
9947287694,9947287682,17.52,Bloemenberggang
9947287695,3075260010,20.16,Bloemenberggang
9947287695,9947287694,33.4,Bloemenberggang
9947287700,3075260098,18.87,Unnamed road
9947287700,9947287712,40.46,Unnamed road
9947287705,3075260272,61.63,Unnamed road
9947287705,3075260026,10.34,Unnamed road
9947287712,9947287700,40.46,Unnamed road
9947287712,3075259960,6.03,Unnamed road
18490954,8856551071,41.11,Unnamed road
18490954,18490953,43.44,Unnamed road
240357544,240357460,52.43,Kloosterweg
240357544,240357545,24.25,Kloosterweg
240357545,240357544,24.25,Kloosterweg
240357545,240357546,42.97,Kloosterweg
240357546,240357545,42.97,Kloosterweg
240357546,240357634,16.26,Kloosterweg
9947287723,3075260252,7.63,Unnamed road
9947287723,3075260098,7.03,Unnamed road
240357548,240357549,30.74,Smisstraat
240357548,240357547,12.96,Smisstraat
9947287725,9947287726,34.32,Unnamed road
9947287725,3075260252,13.08,Unnamed road
9947287726,8487138957,43.5,Unnamed road
9947287726,9947287725,34.32,Unnamed road
240357547,240357548,12.96,Smisstraat
240357547,240357634,37.38,Smisstraat
240357549,240357615,7.54,Smisstraat
240357549,2080097241,64.33,Smisstraat
240357549,240357548,30.74,Smisstraat
1459851441,1429135258,134.95,Keizersstraat
1459851441,1429129174,20.22,Keizersstraat
1459851441,1459851442,31.38,Unnamed road
1459851442,1459851441,31.38,Unnamed road
1459851442,1459851443,13.82,Unnamed road
1459851443,1459851442,13.82,Unnamed road
240357550,240357460,111.52,Weggevoerdenstraat
240357550,2080097244,19.93,Weggevoerdenstraat
240357550,2080097241,24.25,Smisstraat
9947287741,9947323859,11.01,Unnamed road
9947287741,3075260283,8.27,Unnamed road
785970440,2158075195,8.64,Voetweg 31
785970440,13232004407,32.91,Voetweg 31
13419109886,13419109885,54.48,Unnamed road
240357615,240357616,7.87,Smisstraat
240357615,240357549,7.54,Smisstraat
240357616,240357617,69.13,Smisstraat
240357616,240357615,7.87,Smisstraat
240357617,240357616,69.13,Smisstraat
240357617,1429796614,31.87,Sint-Jozefsdreef
240357617,1429796649,5.47,Sint-Jozefsdreef
240357619,240357458,43.29,Weggevoerdenstraat
240357619,240357454,13.32,Weggevoerdenstraat
240357619,1429796614,48.49,Sint-Jozefsdreef
785970447,785970464,39.88,Voetweg 31
785970447,2158075195,9.8,Voetweg 31
1612943609,1855047263,7.03,Avenue de Roodebeek - Roodebeeklaan
13419109890,13419109891,20.18,Unnamed road
13419109890,13419109889,18.82,Unnamed road
13419109890,13419109893,37.74,Unnamed road
240357628,1429796649,45.3,Sint-Jozefsdreef
240357628,240357629,16.88,Sint-Jozefsdreef
240357629,240357628,16.88,Sint-Jozefsdreef
240357629,240357630,17.72,Sint-Jozefsdreef
240357630,240357629,17.72,Sint-Jozefsdreef
240357630,248804432,30.05,Sint-Jozefsdreef
1612943613,5965749038,3.48,Avenue de Roodebeek - Roodebeeklaan
240357632,240357655,36.8,Kloosterweg
240357632,240357656,7.64,Kloosterweg
240357632,1449096521,4.06,Betlehemweg
13419109891,13419109892,8.31,Unnamed road
13419109891,13419109890,20.18,Unnamed road
240357634,240357547,37.38,Smisstraat
240357634,240357546,16.26,Kloosterweg
240357634,240357654,48.86,Kloosterweg
13332353282,3056367256,7.98,Unnamed road
13332353282,3056367266,1.39,Unnamed road
322827909,10284326091,7.9,Sint-Catharinastraat
322827909,166696,28.88,Leuvensesteenweg
322827909,1338500515,120.42,Leuvensesteenweg
13419109892,13419109891,8.31,Unnamed road
1612943635,5505249581,11.72,Avenue de Roodebeek - Roodebeeklaan
1612943635,4208830514,29.24,Chaussée de Roodebeek - Roodebeeksteenweg
240357654,240357634,48.86,Kloosterweg
240357654,240357655,14.13,Kloosterweg
240357655,240357654,14.13,Kloosterweg
240357655,240357632,36.8,Kloosterweg
240357656,248804432,87.02,Betlehemweg
240357656,240357632,7.64,Kloosterweg
240357656,240357657,58.4,Kloosterweg
240357657,240357656,58.4,Kloosterweg
240357657,240357658,31.08,Kloosterweg
240357658,240357657,31.08,Kloosterweg
240357658,248804428,28.11,Kloosterweg
240357659,559460879,28.26,Unnamed road
240357659,1400489571,27.71,Wilselsesteenweg
240357659,9833995410,69.35,Wilselsesteenweg
130148042,2956131815,5.02,Dirk Boutslaan
130148042,1396601199,53.08,Dirk Boutslaan
130148042,12762565691,5.01,Unnamed road
130148042,2935610961,6.98,Unnamed road
4157837625,13065337832,13.82,Rue du Gauwin
4157837625,335372543,17.89,Rue du Gauwin
785970464,785970477,42.01,Voetweg 31
785970464,785970447,39.88,Voetweg 31
4157837658,4157837663,10.42,Avenue Jules Gathy
4157837658,335373031,17.36,Avenue Jules Gathy
4157837660,4157837665,7.0,Unnamed road
4157837663,335372545,7.45,Avenue Jules Gathy
4157837663,4157837658,10.42,Avenue Jules Gathy
4157837665,4157837667,4.7,Unnamed road
4157837665,4157837660,7.0,Unnamed road
4157837667,4157837668,7.95,Unnamed road
4157837667,4157837665,4.7,Unnamed road
4157837668,4157837671,6.68,Unnamed road
4157837668,4157837667,7.95,Unnamed road
4157837671,4157837676,5.45,Unnamed road
4157837671,4157837668,6.68,Unnamed road
4157837676,4157837686,9.89,Unnamed road
4157837676,4157837671,5.45,Unnamed road
240357740,6061063658,10.38,Zavelputstraat
240357740,1142115658,6.91,Zavelputstraat
240357741,240357742,19.08,Zavelputstraat
240357741,6061063658,22.93,Zavelputstraat
240357742,240357741,19.08,Zavelputstraat
240357742,2475094746,4.01,Zavelputstraat
240357742,247896263,15.43,Zavelputstraat
4157837686,335372663,237.51,Avenue Jules Gathy
4157837686,335372545,21.71,Avenue Jules Gathy
4157837686,4157837676,9.89,Unnamed road
8415318413,8325615719,5.81,Denayerstraat - Rue Denayer
8415318413,8321310521,9.62,Unnamed road
8415318414,8415341032,0.88,Unnamed road
8415318414,8325615717,33.4,Unnamed road
8415318414,8415341042,13.73,Unnamed road
8415318414,8415341052,17.88,Unnamed road
8415318415,8404986024,4.75,Woluwepad - Chemin de la Woluwe
8415318415,8412680842,0.79,Woluwepad - Chemin de la Woluwe
13141504310,13141504320,28.69,Unnamed road
13141504310,13141504309,17.63,Unnamed road
13141504311,13141504319,18.55,Unnamed road
13141504311,13141504320,1.85,Unnamed road
3319239070,11438547523,9.48,Unnamed road
3319239070,11438547525,10.56,Unnamed road
13141504312,13141504318,21.49,Unnamed road
13141504312,13141504319,1.33,Unnamed road
13141504313,13141504317,2.82,Unnamed road
13141504313,13141504318,1.16,Unnamed road
13141504314,13141504315,5.52,Unnamed road
13141504314,13141504317,14.23,Unnamed road
13141504315,13141504316,2.84,Unnamed road
13141504315,13141504314,5.52,Unnamed road
13141504316,9966468862,81.57,Brandenstraat
13141504316,5696786731,20.07,Brandenstraat
13141504316,13141504315,2.84,Unnamed road
12484317634,3206736878,3.53,Stapelhuisstraat
12484317634,12633791002,18.22,Stapelhuisstraat
12484317634,12484324484,4.01,Unnamed road
12484317635,11727793718,67.18,Unnamed road
12484317635,11752332689,18.66,Unnamed road
12484317635,12484317637,1.35,Unnamed road
12484317636,12484324484,23.42,Unnamed road
12484317636,12484317637,1.76,Unnamed road
12484317637,11752332690,18.64,Unnamed road
12484317637,11752934269,67.19,Unnamed road
12484317637,12484317635,1.35,Unnamed road
12484317637,12484317636,1.76,Unnamed road
7864291785,2988498193,28.41,Mechelsevest
7864291785,12104625332,30.64,Mechelsevest
7864291786,1958273995,42.88,Tiensestraat
7864291787,7992621305,15.25,Parkstraat
7864291787,1274158037,15.62,Parkstraat
7864291788,16483842,14.07,Parkstraat
7864291788,6210231516,58.28,Parkstraat
13141504321,5696786736,3.55,Unnamed road
13141504321,5696786737,29.18,Unnamed road
13141504321,13141504308,21.68,Unnamed road
13141504321,13141504307,4.65,Unnamed road
360027200,10925161056,44.44,Molsvoetweg - Voetweg 30
7549719018,7549719030,15.16,Straat van het nieuw convent
7549719018,7549719027,10.4,Straat van het nieuw convent
7549719018,7549719019,2.29,Unnamed road
7549719019,7549719018,2.29,Unnamed road
7549719019,7549719020,5.4,Unnamed road
7549719020,7549719019,5.4,Unnamed road
7549719021,19501834,1.85,Straat van het nieuw convent
7549719021,13062538694,5.63,Straat van het nieuw convent
7549719021,7549719022,2.28,Unnamed road
7549719022,7549719021,2.28,Unnamed road
7549719022,7549719023,4.57,Unnamed road
7549719023,7549719022,4.57,Unnamed road
360027202,5717404806,121.47,Molsvoetweg - Voetweg 30
360027202,10925161056,78.98,Molsvoetweg - Voetweg 30
360027202,9282497801,46.52,Molsvoetweg - Voetweg 30
360027203,360027204,67.3,Molsvoetweg - Voetweg 30
360027203,5717404806,17.09,Molsvoetweg - Voetweg 30
7549719027,7549719018,10.4,Straat van het nieuw convent
7549719027,19501822,15.96,Straat van het nieuw convent
7549719027,7549719028,2.29,Unnamed road
7549719028,7549719027,2.29,Unnamed road
7549719028,7549719029,5.72,Unnamed road
7549719029,7549719028,5.72,Unnamed road
7549719030,19501835,0.34,Straat van het nieuw convent
7549719030,7549719018,15.16,Straat van het nieuw convent
7549719030,7549719031,2.3,Unnamed road
7549719031,7549719030,2.3,Unnamed road
7549719031,7549719032,4.93,Unnamed road
7549719032,7549719031,4.93,Unnamed road
360027204,10925161055,27.39,Molsvoetweg - Voetweg 30
360027204,360027203,67.3,Molsvoetweg - Voetweg 30
7549719036,7549719042,8.33,Spaans Kwartier
7549719036,6781382889,13.57,Spaans Kwartier
7549719036,7551204140,1.21,Unnamed road
7549719037,7551204140,1.55,Unnamed road
360027206,10925161054,48.29,Molsvoetweg - Voetweg 30
360027206,10925161055,22.4,Molsvoetweg - Voetweg 30
7549719042,6781114763,7.66,Spaans Kwartier
7549719042,7549719036,8.33,Spaans Kwartier
7549719042,7551204141,1.19,Unnamed road
7549719043,7551204141,4.36,Unnamed road
7549719043,7549719044,1.37,Unnamed road
7549719044,7549719043,1.37,Unnamed road
7165940229,7165940230,1.65,Unnamed road
7165940230,7165940231,4.97,Unnamed road
7165940230,7165940229,1.65,Unnamed road
7165940231,7165940230,4.97,Unnamed road
7165940231,7165940233,6.65,Unnamed road
7165940231,7165940232,10.68,Unnamed road
7165940232,7165940231,10.68,Unnamed road
7165940233,7165940235,18.14,Parkdallaan
7165940233,7300347978,4.38,Parkdallaan
7165940233,7165940231,6.65,Unnamed road
7165940234,7165940235,10.89,Unnamed road
7165940235,18348158,17.47,Parkdallaan
7165940235,7165940233,18.14,Parkdallaan
7165940235,7165940234,10.89,Unnamed road
9346466812,10286113585,6.6,Unnamed road
9346466812,10286113586,3.12,Unnamed road
360027207,746997978,36.63,Molsvoetweg - Voetweg 30
360027207,10925161054,38.09,Molsvoetweg - Voetweg 30
360027208,746997978,12.63,Unnamed road
360027208,4567852449,35.54,Unnamed road
2413007370,2413007369,18.18,Unnamed road
2413007370,414030503,5.98,Unnamed road
360027209,1313570602,4.44,Unnamed road
360027209,1313570415,4.23,Unnamed road
2413007369,2413007368,21.49,Unnamed road
2413007369,2413007370,18.18,Unnamed road
360027210,5708038000,53.14,Dorpelstraat
360027210,1313570415,17.25,Unnamed road
7305400866,6854277595,8.36,Unnamed road
7305400874,7305400875,8.19,Unnamed road
7305400875,6854277595,4.61,Unnamed road
7305400875,7327979071,1.06,Unnamed road
7305400875,7305400874,8.19,Unnamed road
7305400884,1116798411,8.08,Unnamed road
13141504345,13141504344,17.41,Unnamed road
13141504347,13141504346,5.22,Unnamed road
13141504348,1639355556,17.51,Unnamed road
13141504348,1639355423,11.12,Unnamed road
2088132575,4476046261,22.94,Ruelle du Curé
2088132575,2088132576,15.68,Ruelle du Curé
3914568292,3914568346,34.33,Unnamed road
3914568292,3914568345,53.44,Unnamed road
3914568293,3914568341,47.66,Unnamed road
3914568293,3914568323,64.44,Unnamed road
3914568294,3914568338,13.48,Unnamed road
3914568294,3914568326,17.73,Unnamed road
3914568296,3914568315,27.49,Unnamed road
3914568296,3914568318,11.7,Unnamed road
3914568297,7406031124,7.94,Unnamed road
3914568297,7406031125,4.2,Unnamed road
6184473194,246553550,52.52,Bremveldstraat
6184473194,246553532,58.52,Bremveldstraat
3914568298,7406031129,26.19,Unnamed road
3914568298,3914568313,19.7,Unnamed road
3914568299,7052471660,7.54,Unnamed road
3914568299,7052471652,27.89,Unnamed road
3914568301,3914568348,21.43,Unnamed road
3914568301,3914568347,21.4,Unnamed road
3914568305,3914568306,9.87,Unnamed road
3914568305,7406031124,9.05,Unnamed road
3914568306,7352386845,6.06,Unnamed road
3914568306,3914568305,9.87,Unnamed road
3914568307,7052471664,10.91,Unnamed road
3914568307,7352386847,18.17,Unnamed road
3914568308,1083664118,69.69,Filosofendreef
3914568308,1057054148,64.25,Filosofendreef
3914568308,7052471663,30.12,Unnamed road
3914568309,7406031126,2.29,Unnamed road
3914568309,7406031125,4.37,Unnamed road
3914568310,7406031128,12.89,Unnamed road
3914568310,7406031127,8.96,Unnamed road
9853440631,10856625797,4.9,Kerspelstraat
9853440631,87928633,104.54,Kerspelstraat
9853440632,1381579916,5.88,Kerspelstraat
9853440632,10856625797,5.99,Kerspelstraat
9853440632,9853434908,19.41,Unnamed road
3914568311,7406031127,7.1,Unnamed road
3914568311,7406031126,7.29,Unnamed road
1001099892,1001100056,6.03,Slachthuislaan
3914568313,3914568298,19.7,Unnamed road
3914568313,7406031128,10.41,Unnamed road
3914568314,7406031131,15.85,Unnamed road
3914568314,7406031130,10.52,Unnamed road
3914568315,3914568316,15.59,Unnamed road
3914568315,3914568296,27.49,Unnamed road
3914568316,3914568317,17.17,Unnamed road
3914568316,3914568315,15.59,Unnamed road
3914568317,3914568341,28.08,Herendreef
3914568317,3993780486,37.84,Herendreef
3914568317,3914568316,17.17,Unnamed road
11160490624,11160490625,7.2,Unnamed road
11160490624,6220065823,19.67,Unnamed road
11160490625,11160490624,7.2,Unnamed road
11160490625,11160490626,5.94,Unnamed road
11160490626,9381376188,2.87,Unnamed road
11160490626,11160490625,5.94,Unnamed road
11874308734,8851214263,9.99,Unnamed road
11874308735,6048661214,4.16,Unnamed road
11874308736,8851214271,7.45,Unnamed road
11874308737,8851214260,9.84,Unnamed road
3914568319,771810025,208.05,Bierbeekpleindreef
3914568319,251427764,105.57,Bierbeekpleindreef
3914568319,3914568351,107.09,Unnamed road
3914568323,3914568321,21.16,Unnamed road
3914568323,3914568293,64.44,Unnamed road
3914568323,12663232548,20.37,Unnamed road
3914568325,4715836749,55.98,Unnamed road
3914568325,7052471649,22.62,Unnamed road
3914568321,3914568337,15.65,Unnamed road
3914568321,3914568323,21.16,Unnamed road
3914568322,7052471662,2.67,Unnamed road
1362334348,1362334382,41.63,Unnamed road
1362334348,1362334352,94.08,Unnamed road
1362334349,1362346347,47.91,Hermesstraat
1362334349,1362334372,64.47,Unnamed road
1362334350,1362334355,8.4,Unnamed road
1362334350,1362334371,49.09,Unnamed road
3914568326,3914568294,17.73,Unnamed road
3914568326,3914568332,18.86,Unnamed road
1362334352,1362334349,22.81,Hermesstraat
1362334352,1362334348,94.08,Unnamed road
1001099915,1001099923,7.94,Unnamed road
1001099915,1001099955,4.44,Unnamed road
1001099915,1001100025,54.9,Slachthuislaan
3914568332,3914568326,18.86,Unnamed road
3914568332,3914568337,16.32,Unnamed road
1362334355,1362334370,36.89,Unnamed road
1362334355,1362334350,8.4,Unnamed road
3914568335,3914568343,46.05,Unnamed road
3914568335,3914568327,72.43,Unnamed road
3914568337,3914568332,16.32,Unnamed road
3914568337,3914568321,15.65,Unnamed road
3914568338,3914568329,33.03,Unnamed road
3914568338,3914568294,13.48,Unnamed road
1001099923,1001099915,7.94,Unnamed road
3914568340,3914568342,40.2,Unnamed road
3914568340,3914568329,52.08,Unnamed road
3914568341,3914568343,234.17,Herendreef
3914568341,3914568317,28.08,Herendreef
3914568341,3914568293,47.66,Unnamed road
3914568342,3914568327,18.17,Unnamed road
3914568342,3914568340,40.2,Unnamed road
1362334363,1362334381,95.84,Unnamed road
1362334363,1362334370,71.72,Unnamed road
1362334363,1362335245,74.56,Unnamed road
3914568343,836634434,116.47,Herendreef
3914568343,3914568341,234.17,Herendreef
3914568343,3914568335,46.05,Unnamed road
3914568343,3914568349,44.94,Unnamed road
3914568344,7406031122,32.32,Unnamed road
3914568344,3914568350,9.39,Unnamed road
3914568345,3914568292,53.44,Unnamed road
3914568345,7406031122,31.29,Unnamed road
3914568346,3914568347,22.51,Unnamed road
3914568346,3914568292,34.33,Unnamed road
3914568347,3914568301,21.4,Unnamed road
3914568347,3914568346,22.51,Unnamed road
3914568348,7352386848,16.31,Unnamed road
3914568348,3914568301,21.43,Unnamed road
3914568349,3914568343,44.94,Unnamed road
3914568349,7352386848,13.03,Unnamed road
3914568350,836634484,129.96,Filosofendreef
3914568350,1083664118,16.92,Filosofendreef
3914568350,3914568344,9.39,Unnamed road
3914568351,3914568319,107.09,Unnamed road
1082626720,1082626723,55.62,Unnamed road
1082626720,1112788528,41.08,Unnamed road
1082626723,1082626733,13.51,Unnamed road
1082626723,1082626720,55.62,Unnamed road
157258403,8290588012,18.75,Pensstraat
157258403,2963305940,32.31,Pensstraat
1362334370,1362334363,71.72,Unnamed road
1362334370,1362334355,36.89,Unnamed road
1001099942,4567031236,6.79,Slachthuislaan
1082626726,1035735073,6.61,Unnamed road
1082626726,1035735436,85.11,Unnamed road
1082626726,1112788528,6.55,Unnamed road
1362334371,1362346338,13.15,Hermesstraat
1362334371,1362334350,49.09,Unnamed road
1362334372,1362334349,64.47,Unnamed road
1001099948,180134587,24.46,Voorzorgstraat
1001099948,6460129774,7.18,Voorzorgstraat
1001099948,1001100078,25.14,Voorzorgstraat
1082626733,1082626745,25.32,Unnamed road
1082626733,1082626723,13.51,Unnamed road
1362334381,1362346397,14.62,Hermesstraat
1362334381,1362334363,95.84,Unnamed road
1362334382,1362334348,41.63,Unnamed road
1001099955,1001099915,4.44,Unnamed road
1001099955,1001100095,13.76,Unnamed road
1082626745,1082626733,25.32,Unnamed road
9648968390,9648968391,13.22,Unnamed road
9648968391,9648968392,14.31,Unnamed road
9648968391,9648968390,13.22,Unnamed road
9648968392,13207212429,22.88,Unnamed road
9648968392,9648968391,14.31,Unnamed road
9648968393,17056055,64.01,Kastanjelaan
9648968393,17056057,94.9,Kastanjelaan
9648968393,13207212429,2.92,Unnamed road
1001099975,16933574,6.91,Tervuursesteenweg
1001099975,2658942230,37.95,Tervuursesteenweg
1001099975,11963408743,4.46,Unnamed road
1001099975,13131830173,7.01,Unnamed road
1001099975,13131830172,6.39,Unnamed road
1001099977,1001100085,3.19,Unnamed road
1001099977,1001100101,2.93,Unnamed road
1001099998,1001100101,7.26,Unnamed road
1001099998,1001100049,10.61,Unnamed road
1001100004,1850354390,1.6,Heilige-Geeststraat
1001100006,4567037834,54.72,Heilige-Geeststraat
1001100006,1001099901,4.98,Unnamed road
3156299391,3156299393,9.99,Unnamed road
3156299391,3156299382,6.91,Unnamed road
3156299391,3156299399,3.65,Unnamed road
264475380,13135950157,9.07,Berthe Gottignystraat
264475380,1199488105,128.35,Naamsesteenweg
264475380,13296581683,10.61,Naamsesteenweg
264475381,13135950157,117.66,Berthe Gottignystraat
3156299392,3156299409,8.61,Unnamed road
1001100025,4567031234,7.7,Slachthuislaan
3156299393,3156299380,8.28,Unnamed road
3156299393,3156299391,9.99,Unnamed road
3156299393,3156299402,3.56,Unnamed road
1001100037,1100580917,24.49,Slachthuislaan
1001100037,4567031237,6.57,Slachthuislaan
1001100037,7647327520,2.88,Unnamed road
1001100049,1001099998,10.61,Unnamed road
1001100049,1001099901,4.29,Unnamed road
1001100056,4567037845,6.85,Slachthuislaan
3156299399,3156299391,3.65,Unnamed road
3156299399,3156299426,20.56,Unnamed road
3156299401,3156299373,14.63,Unnamed road
3156299401,3156299413,9.49,Unnamed road
1001100067,4567031235,9.25,Slachthuislaan
1001100068,2634195223,7.59,Unnamed road
1001100068,2014563429,23.97,Unnamed road
12579476261,13261881060,6.73,Blankaart
12579476261,13261881061,7.37,Blankaart
12579476262,13261881062,7.36,Blankaart
12579476262,13261881063,7.38,Blankaart
12579476263,13261881064,9.58,Blankaart
12579476263,1632979826,43.08,Blankaart
12579476264,13272764671,10.74,Blijenberg
12579476265,13272764671,37.62,Blijenberg
12579476265,12579476266,10.28,Blijenberg
12579476266,12579476265,10.28,Blijenberg
12579476266,13272764672,30.53,Blijenberg
3156299402,3156299393,3.56,Unnamed road
1001100078,1001099948,25.14,Voorzorgstraat
1001100085,1001100095,3.18,Unnamed road
1001100085,1001099977,3.19,Unnamed road
8050676542,8050676543,23.66,Unnamed road
1001100095,1001099955,13.76,Unnamed road
1001100095,1001100085,3.18,Unnamed road
8050676543,8239958568,0.82,Tereikenlaan
8050676543,8274000704,16.48,Tereikenlaan
8050676543,8050676542,23.66,Unnamed road
1001100097,4567037843,7.37,Slachthuislaan
8050676545,8237202068,2.72,Tereikenlaan
8050676545,8274000706,10.93,Tereikenlaan
8050676545,8050676544,10.64,Unnamed road
8050676544,8050676545,10.64,Unnamed road
1001100101,1001099977,2.93,Unnamed road
1001100101,1001099998,7.26,Unnamed road
2967425471,1794846365,1.13,Vriesenhof
2967425471,11281069193,10.7,Unnamed road
8050676554,8050676555,23.24,Unnamed road
8050676555,8050676581,19.87,Kerspelstraat
8050676555,8050676557,2.93,Kerspelstraat
8050676555,8050676554,23.24,Unnamed road
